"country","country_code","year_week","age_group","new_cases","population","rate_14_day_per_100k","source"
"Cyprus","CY","2020-23","50-64yr",3,157419,2.54098933419727,"TESSy COVID-19"
"Cyprus","CY","2020-24","50-64yr",1,157419,2.54098933419727,"TESSy COVID-19"
"Cyprus","CY","2020-25","50-64yr",1,157419,1.27049466709864,"TESSy COVID-19"
"Cyprus","CY","2020-26","50-64yr",1,157419,1.27049466709864,"TESSy COVID-19"
"Cyprus","CY","2020-27","50-64yr",0,157419,0.635247333549317,"TESSy COVID-19"
"Cyprus","CY","2020-28","50-64yr",1,157419,0.635247333549317,"TESSy COVID-19"
"Cyprus","CY","2020-29","50-64yr",1,157419,1.27049466709864,"TESSy COVID-19"
"Cyprus","CY","2020-30","50-64yr",2,157419,1.90574200064795,"TESSy COVID-19"
"Cyprus","CY","2020-31","50-64yr",21,157419,14.6106886716343,"TESSy COVID-19"
"Cyprus","CY","2020-32","50-64yr",13,157419,21.5984093406768,"TESSy COVID-19"
"Cyprus","CY","2020-33","50-64yr",17,157419,19.0574200064795,"TESSy COVID-19"
"Cyprus","CY","2020-34","50-64yr",8,157419,15.8811833387329,"TESSy COVID-19"
"Cyprus","CY","2020-35","50-64yr",9,157419,10.7992046703384,"TESSy COVID-19"
"Cyprus","CY","2020-36","50-64yr",0,157419,5.71722600194386,"TESSy COVID-19"
"Cyprus","CY","2020-37","50-64yr",5,157419,3.17623666774659,"TESSy COVID-19"
"Cyprus","CY","2020-38","50-64yr",14,157419,12.069699337437,"TESSy COVID-19"
"Cyprus","CY","2020-39","50-64yr",15,157419,18.4221726729302,"TESSy COVID-19"
"Cyprus","CY","2020-40","50-64yr",31,157419,29.2213773432686,"TESSy COVID-19"
"Cyprus","CY","2020-41","50-64yr",32,157419,40.020582013607,"TESSy COVID-19"
"Cyprus","CY","2020-42","50-64yr",95,157419,80.6764113607633,"TESSy COVID-19"
"Cyprus","CY","2020-43","50-64yr",146,157419,153.094607385386,"TESSy COVID-19"
"Cyprus","CY","2020-44","50-64yr",196,157419,217.254588073867,"TESSy COVID-19"
"Cyprus","CY","2020-45","50-64yr",231,157419,271.250611425558,"TESSy COVID-19"
"Cyprus","CY","2020-46","50-64yr",212,157419,281.414568762348,"TESSy COVID-19"
"Cyprus","CY","2020-47","50-64yr",300,157419,325.246634777251,"TESSy COVID-19"
"Cyprus","CY","2020-48","50-64yr",315,157419,390.67711013283,"TESSy COVID-19"
"Cyprus","CY","2020-49","50-64yr",482,157419,506.292124838806,"TESSy COVID-19"
"Cyprus","CY","2020-50","50-64yr",473,157419,606.661203539598,"TESSy COVID-19"
"Cyprus","CY","2020-51","50-64yr",498,157419,616.825160876387,"TESSy COVID-19"
"Cyprus","CY","2020-52","50-64yr",474,157419,617.460408209937,"TESSy COVID-19"
"Cyprus","CY","2020-53","50-64yr",785,157419,799.776392938591,"TESSy COVID-19"
"Cyprus","CY","2021-01","50-64yr",670,157419,924.284870314257,"TESSy COVID-19"
"Cyprus","CY","2021-02","50-64yr",317,157419,626.989118213176,"TESSy COVID-19"
"Cyprus","CY","2021-03","50-64yr",201,157419,329.058118778546,"TESSy COVID-19"
"Cyprus","CY","2021-04","50-64yr",153,157419,224.877556076458,"TESSy COVID-19"
"Cyprus","CY","2021-05","50-64yr",161,157419,199.467662734486,"TESSy COVID-19"
"Cyprus","CY","2021-06","50-64yr",143,157419,193.115189398993,"TESSy COVID-19"
"Cyprus","CY","2021-07","50-64yr",129,157419,172.787274725414,"TESSy COVID-19"
"Cyprus","CY","2021-08","50-64yr",223,157419,223.60706140936,"TESSy COVID-19"
"Cyprus","CY","2021-09","50-64yr",355,157419,367.172958791506,"TESSy COVID-19"
"Cyprus","CY","2021-10","50-64yr",546,157419,572.357847527935,"TESSy COVID-19"
"Cyprus","CY","2021-11","50-64yr",479,157419,651.12851688805,"TESSy COVID-19"
"Cyprus","CY","2021-12","50-64yr",443,157419,585.698041532471,"TESSy COVID-19"
"Cyprus","CY","2021-13","50-64yr",551,157419,631.435849548022,"TESSy COVID-19"
"Cyprus","CY","2021-14","50-64yr",660,157419,769.284520928223,"TESSy COVID-19"
"Cyprus","CY","2021-15","50-64yr",796,157419,924.920117647806,"TESSy COVID-19"
"Cyprus","CY","2021-16","50-64yr",1023,157419,1155.51489972621,"TESSy COVID-19"
"Cyprus","CY","2021-17","50-64yr",690,157419,1088.17868236998,"TESSy COVID-19"
"Cyprus","CY","2021-18","50-64yr",494,157419,752.132842922392,"TESSy COVID-19"
"Cyprus","CY","2021-19","50-64yr",231,157419,460.554316823255,"TESSy COVID-19"
"Cyprus","CY","2021-20","50-64yr",126,157419,226.783298077106,"TESSy COVID-19"
"Cyprus","CY","2021-21","50-64yr",56,157419,115.615014705976,"TESSy COVID-19"
"Cyprus","CY","2021-22","50-64yr",42,157419,62.2542386878331,"TESSy COVID-19"
"Cyprus","CY","2021-23","50-64yr",43,157419,53.996023351692,"TESSy COVID-19"
"Cyprus","CY","2021-24","50-64yr",61,157419,66.065722689129,"TESSy COVID-19"
"Cyprus","CY","2021-25","50-64yr",113,157419,110.533036037581,"TESSy COVID-19"
"Cyprus","CY","2021-26","50-64yr",231,157419,218.525082740965,"TESSy COVID-19"
"Cyprus","CY","2021-27","50-64yr",597,157419,525.984792178835,"TESSy COVID-19"
"Cyprus","CY","2021-28","50-64yr",833,157419,908.403686975524,"TESSy COVID-19"
"Cyprus","CY","2021-29","50-64yr",757,157419,1010.04326034342,"TESSy COVID-19"
"Cyprus","CY","2021-30","50-64yr",542,157419,825.186286280563,"TESSy COVID-19"
"Cyprus","CY","2021-31","50-64yr",369,157419,578.710320863428,"TESSy COVID-19"
"Cyprus","CY","2021-32","50-64yr",359,157419,462.460058823903,"TESSy COVID-19"
"Cyprus","CY","2021-33","50-64yr",269,157419,398.935325468971,"TESSy COVID-19"
"Cyprus","CY","2021-34","50-64yr",247,157419,327.787624111448,"TESSy COVID-19"
"Cyprus","CY","2021-35","50-64yr",209,157419,289.672784098489,"TESSy COVID-19"
"Cyprus","CY","2021-36","50-64yr",163,157419,236.312008080346,"TESSy COVID-19"
"Cyprus","CY","2021-37","50-64yr",144,157419,195.020931399641,"TESSy COVID-19"
"Cyprus","CY","2021-38","50-64yr",79,157419,141.660155381498,"TESSy COVID-19"
"Cyprus","CY","2021-39","50-64yr",87,157419,105.451057369187,"TESSy COVID-19"
"Cyprus","CY","2021-40","50-64yr",128,157419,136.578176713103,"TESSy COVID-19"
"Cyprus","CY","2021-41","50-64yr",141,157419,170.881532724766,"TESSy COVID-19"
"Cyprus","CY","2021-42","50-64yr",139,157419,177.869253393809,"TESSy COVID-19"
"Cyprus","CY","2021-43","50-64yr",188,157419,207.725878070627,"TESSy COVID-19"
"Cyprus","CY","2021-44","50-64yr",241,157419,272.521106092657,"TESSy COVID-19"
"Cyprus","CY","2021-45","50-64yr",271,157419,325.246634777251,"TESSy COVID-19"
"Cyprus","CY","2021-46","50-64yr",320,157419,375.431174127647,"TESSy COVID-19"
"Cyprus","CY","2020-01","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-02","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-03","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-04","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-05","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-06","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-07","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-08","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-09","65-79yr",NA,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-10","65-79yr",0,111358,NA,"TESSy COVID-19"
"Cyprus","CY","2020-11","65-79yr",4,111358,3.59201853481564,"TESSy COVID-19"
"Cyprus","CY","2020-12","65-79yr",15,111358,17.0620880403743,"TESSy COVID-19"
"Cyprus","CY","2020-13","65-79yr",38,111358,47.5942455863072,"TESSy COVID-19"
"Cyprus","CY","2020-14","65-79yr",38,111358,68.2483521614972,"TESSy COVID-19"
"Cyprus","CY","2020-15","65-79yr",15,111358,47.5942455863072,"TESSy COVID-19"
"Cyprus","CY","2020-16","65-79yr",9,111358,21.5521112088938,"TESSy COVID-19"
"Cyprus","CY","2020-17","65-79yr",7,111358,14.3680741392626,"TESSy COVID-19"
"Cyprus","CY","2020-18","65-79yr",7,111358,12.5720648718547,"TESSy COVID-19"
"Cyprus","CY","2020-19","65-79yr",5,111358,10.7760556044469,"TESSy COVID-19"
"Cyprus","CY","2020-20","65-79yr",0,111358,4.49002316851955,"TESSy COVID-19"
"Cyprus","CY","2020-21","65-79yr",1,111358,0.89800463370391,"TESSy COVID-19"
"Cyprus","CY","2020-22","65-79yr",0,111358,0.89800463370391,"TESSy COVID-19"
"Cyprus","CY","2020-23","65-79yr",1,111358,0.89800463370391,"TESSy COVID-19"
"Cyprus","CY","2020-24","65-79yr",0,111358,0.89800463370391,"TESSy COVID-19"
"Cyprus","CY","2020-25","65-79yr",0,111358,0,"TESSy COVID-19"
"Cyprus","CY","2020-26","65-79yr",0,111358,0,"TESSy COVID-19"
"Cyprus","CY","2020-27","65-79yr",1,111358,0.89800463370391,"TESSy COVID-19"
"Cyprus","CY","2020-28","65-79yr",0,111358,0.89800463370391,"TESSy COVID-19"
"Cyprus","CY","2020-29","65-79yr",0,111358,0,"TESSy COVID-19"
"Cyprus","CY","2020-30","65-79yr",0,111358,0,"TESSy COVID-19"
"Cyprus","CY","2020-31","65-79yr",8,111358,7.18403706963128,"TESSy COVID-19"
"Cyprus","CY","2020-32","65-79yr",4,111358,10.7760556044469,"TESSy COVID-19"
"Cyprus","CY","2020-33","65-79yr",1,111358,4.49002316851955,"TESSy COVID-19"
"Cyprus","CY","2020-34","65-79yr",7,111358,7.18403706963128,"TESSy COVID-19"
"Cyprus","CY","2020-35","65-79yr",6,111358,11.6740602381508,"TESSy COVID-19"
"Cyprus","CY","2020-36","65-79yr",3,111358,8.08204170333519,"TESSy COVID-19"
"Cyprus","CY","2020-37","65-79yr",1,111358,3.59201853481564,"TESSy COVID-19"
"Cyprus","CY","2020-38","65-79yr",8,111358,8.08204170333519,"TESSy COVID-19"
"Cyprus","CY","2020-39","65-79yr",4,111358,10.7760556044469,"TESSy COVID-19"
"Cyprus","CY","2020-40","65-79yr",2,111358,5.38802780222346,"TESSy COVID-19"
"Cyprus","CY","2020-41","65-79yr",13,111358,13.4700695055587,"TESSy COVID-19"
"Cyprus","CY","2020-42","65-79yr",16,111358,26.0421343774134,"TESSy COVID-19"
"Cyprus","CY","2020-43","65-79yr",40,111358,50.288259487419,"TESSy COVID-19"
"Cyprus","CY","2020-44","65-79yr",81,111358,108.658560678173,"TESSy COVID-19"
"Cyprus","CY","2020-45","65-79yr",73,111358,138.292713590402,"TESSy COVID-19"
"Cyprus","CY","2020-46","65-79yr",107,111358,161.640834066704,"TESSy COVID-19"
"Cyprus","CY","2020-47","65-79yr",130,111358,212.827098187827,"TESSy COVID-19"
"Cyprus","CY","2020-48","65-79yr",115,111358,220.011135257458,"TESSy COVID-19"
"Cyprus","CY","2020-49","65-79yr",169,111358,255.03331597191,"TESSy COVID-19"
"Cyprus","CY","2020-50","65-79yr",237,111358,364.589881283787,"TESSy COVID-19"
"Cyprus","CY","2020-51","65-79yr",230,111358,419.368163939726,"TESSy COVID-19"
"Cyprus","CY","2020-52","65-79yr",237,111358,419.368163939726,"TESSy COVID-19"
"Cyprus","CY","2020-53","65-79yr",392,111358,564.844914599759,"TESSy COVID-19"
"Cyprus","CY","2021-01","65-79yr",331,111358,649.257350167927,"TESSy COVID-19"
"Cyprus","CY","2021-02","65-79yr",143,111358,425.654196375653,"TESSy COVID-19"
"Cyprus","CY","2021-03","65-79yr",82,111358,202.05104258338,"TESSy COVID-19"
"Cyprus","CY","2021-04","65-79yr",71,111358,137.394708956698,"TESSy COVID-19"
"Cyprus","CY","2021-05","65-79yr",68,111358,124.822644084844,"TESSy COVID-19"
"Cyprus","CY","2021-06","65-79yr",61,111358,115.842597747804,"TESSy COVID-19"
"Cyprus","CY","2021-07","65-79yr",44,111358,94.2904865389105,"TESSy COVID-19"
"Cyprus","CY","2021-08","65-79yr",110,111358,138.292713590402,"TESSy COVID-19"
"Cyprus","CY","2021-09","65-79yr",171,111358,252.339302070799,"TESSy COVID-19"
"Cyprus","CY","2021-10","65-79yr",222,111358,352.915821045637,"TESSy COVID-19"
"Cyprus","CY","2021-11","65-79yr",192,111358,371.773918353419,"TESSy COVID-19"
"Cyprus","CY","2021-12","65-79yr",180,111358,334.057723737855,"TESSy COVID-19"
"Cyprus","CY","2021-13","65-79yr",215,111358,354.711830313044,"TESSy COVID-19"
"Cyprus","CY","2021-14","65-79yr",180,111358,354.711830313044,"TESSy COVID-19"
"Cyprus","CY","2021-15","65-79yr",241,111358,378.059950789346,"TESSy COVID-19"
"Cyprus","CY","2021-16","65-79yr",298,111358,484.024497566407,"TESSy COVID-19"
"Cyprus","CY","2021-17","65-79yr",239,111358,482.228488299,"TESSy COVID-19"
"Cyprus","CY","2021-18","65-79yr",184,111358,379.855960056754,"TESSy COVID-19"
"Cyprus","CY","2021-19","65-79yr",135,111358,286.463478151547,"TESSy COVID-19"
"Cyprus","CY","2021-20","65-79yr",54,111358,169.722875770039,"TESSy COVID-19"
"Cyprus","CY","2021-21","65-79yr",22,111358,68.2483521614972,"TESSy COVID-19"
"Cyprus","CY","2021-22","65-79yr",21,111358,38.6141992492681,"TESSy COVID-19"
"Cyprus","CY","2021-23","65-79yr",9,111358,26.9401390111173,"TESSy COVID-19"
"Cyprus","CY","2021-24","65-79yr",13,111358,19.756101941486,"TESSy COVID-19"
"Cyprus","CY","2021-25","65-79yr",46,111358,52.9822733885307,"TESSy COVID-19"
"Cyprus","CY","2021-26","65-79yr",65,111358,99.678514341134,"TESSy COVID-19"
"Cyprus","CY","2021-27","65-79yr",174,111358,214.623107455235,"TESSy COVID-19"
"Cyprus","CY","2021-28","65-79yr",279,111358,406.796099067871,"TESSy COVID-19"
"Cyprus","CY","2021-29","65-79yr",318,111358,536.108766321234,"TESSy COVID-19"
"Cyprus","CY","2021-30","65-79yr",242,111358,502.88259487419,"TESSy COVID-19"
"Cyprus","CY","2021-31","65-79yr",195,111358,392.428024928609,"TESSy COVID-19"
"Cyprus","CY","2021-32","65-79yr",149,111358,308.913593994145,"TESSy COVID-19"
"Cyprus","CY","2021-33","65-79yr",128,111358,248.747283535983,"TESSy COVID-19"
"Cyprus","CY","2021-34","65-79yr",104,111358,208.337075019307,"TESSy COVID-19"
"Cyprus","CY","2021-35","65-79yr",100,111358,183.192945275598,"TESSy COVID-19"
"Cyprus","CY","2021-36","65-79yr",73,111358,155.354801630776,"TESSy COVID-19"
"Cyprus","CY","2021-37","65-79yr",54,111358,114.046588480397,"TESSy COVID-19"
"Cyprus","CY","2021-38","65-79yr",57,111358,99.678514341134,"TESSy COVID-19"
"Cyprus","CY","2021-39","65-79yr",35,111358,82.6164263007597,"TESSy COVID-19"
"Cyprus","CY","2021-40","65-79yr",40,111358,67.3503475277933,"TESSy COVID-19"
"Cyprus","CY","2021-41","65-79yr",62,111358,91.5964726377988,"TESSy COVID-19"
"Cyprus","CY","2021-42","65-79yr",68,111358,116.740602381508,"TESSy COVID-19"
"Cyprus","CY","2021-43","65-79yr",55,111358,110.454569945581,"TESSy COVID-19"
"Cyprus","CY","2021-44","65-79yr",109,111358,147.272759927441,"TESSy COVID-19"
"Cyprus","CY","2021-45","65-79yr",123,111358,208.337075019307,"TESSy COVID-19"
"Cyprus","CY","2021-46","65-79yr",134,111358,230.787190861905,"TESSy COVID-19"
"Cyprus","CY","2020-01","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-02","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-03","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-04","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-05","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-06","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-07","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-08","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-09","80+yr",NA,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-10","80+yr",0,33530,NA,"TESSy COVID-19"
"Cyprus","CY","2020-11","80+yr",1,33530,2.98240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-12","80+yr",2,33530,8.94721145243066,"TESSy COVID-19"
"Cyprus","CY","2020-13","80+yr",8,33530,29.8240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-14","80+yr",4,33530,35.7888458097226,"TESSy COVID-19"
"Cyprus","CY","2020-15","80+yr",6,33530,29.8240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-16","80+yr",1,33530,20.8768267223382,"TESSy COVID-19"
"Cyprus","CY","2020-17","80+yr",0,33530,2.98240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-18","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-19","80+yr",1,33530,2.98240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-20","80+yr",1,33530,5.96480763495377,"TESSy COVID-19"
"Cyprus","CY","2020-21","80+yr",3,33530,11.9296152699076,"TESSy COVID-19"
"Cyprus","CY","2020-22","80+yr",0,33530,8.94721145243066,"TESSy COVID-19"
"Cyprus","CY","2020-23","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-24","80+yr",1,33530,2.98240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-25","80+yr",0,33530,2.98240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-26","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-27","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-28","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-29","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-30","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-31","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-32","80+yr",0,33530,0,"TESSy COVID-19"
"Cyprus","CY","2020-33","80+yr",1,33530,2.98240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-34","80+yr",1,33530,5.96480763495377,"TESSy COVID-19"
"Cyprus","CY","2020-35","80+yr",0,33530,2.98240381747689,"TESSy COVID-19"
"Cyprus","CY","2020-36","80+yr",2,33530,5.96480763495377,"TESSy COVID-19"
"Cyprus","CY","2020-37","80+yr",1,33530,8.94721145243066,"TESSy COVID-19"
"Cyprus","CY","2020-38","80+yr",1,33530,5.96480763495377,"TESSy COVID-19"
"Cyprus","CY","2020-39","80+yr",2,33530,8.94721145243066,"TESSy COVID-19"
"Cyprus","CY","2020-40","80+yr",1,33530,8.94721145243066,"TESSy COVID-19"
"Cyprus","CY","2020-41","80+yr",4,33530,14.9120190873844,"TESSy COVID-19"
"Cyprus","CY","2020-42","80+yr",5,33530,26.841634357292,"TESSy COVID-19"
"Cyprus","CY","2020-43","80+yr",4,33530,26.841634357292,"TESSy COVID-19"
"Cyprus","CY","2020-44","80+yr",36,33530,119.296152699075,"TESSy COVID-19"
"Cyprus","CY","2020-45","80+yr",33,33530,205.785863405905,"TESSy COVID-19"
"Cyprus","CY","2020-46","80+yr",40,33530,217.715478675813,"TESSy COVID-19"
"Cyprus","CY","2020-47","80+yr",84,33530,369.818073367134,"TESSy COVID-19"
"Cyprus","CY","2020-48","80+yr",89,33530,515.955860423501,"TESSy COVID-19"
"Cyprus","CY","2020-49","80+yr",82,33530,509.991052788548,"TESSy COVID-19"
"Cyprus","CY","2020-50","80+yr",74,33530,465.254995526394,"TESSy COVID-19"
"Cyprus","CY","2020-51","80+yr",79,33530,456.307784073964,"TESSy COVID-19"
"Cyprus","CY","2020-52","80+yr",72,33530,450.34297643901,"TESSy COVID-19"
"Cyprus","CY","2020-53","80+yr",120,33530,572.621532955562,"TESSy COVID-19"
"Cyprus","CY","2021-01","80+yr",119,33530,712.794512376976,"TESSy COVID-19"
"Cyprus","CY","2021-02","80+yr",48,33530,498.06143751864,"TESSy COVID-19"
"Cyprus","CY","2021-03","80+yr",28,33530,226.662690128243,"TESSy COVID-19"
"Cyprus","CY","2021-04","80+yr",19,33530,140.172979421414,"TESSy COVID-19"
"Cyprus","CY","2021-05","80+yr",14,33530,98.4193259767373,"TESSy COVID-19"
"Cyprus","CY","2021-06","80+yr",15,33530,86.4897107068297,"TESSy COVID-19"
"Cyprus","CY","2021-07","80+yr",16,33530,92.4545183417835,"TESSy COVID-19"
"Cyprus","CY","2021-08","80+yr",31,33530,140.172979421414,"TESSy COVID-19"
"Cyprus","CY","2021-09","80+yr",22,33530,158.067402326275,"TESSy COVID-19"
"Cyprus","CY","2021-10","80+yr",33,33530,164.032209961229,"TESSy COVID-19"
"Cyprus","CY","2021-11","80+yr",27,33530,178.944229048613,"TESSy COVID-19"
"Cyprus","CY","2021-12","80+yr",29,33530,167.014613778706,"TESSy COVID-19"
"Cyprus","CY","2021-13","80+yr",42,33530,211.750671040859,"TESSy COVID-19"
"Cyprus","CY","2021-14","80+yr",42,33530,250.521920668058,"TESSy COVID-19"
"Cyprus","CY","2021-15","80+yr",47,33530,265.433939755443,"TESSy COVID-19"
"Cyprus","CY","2021-16","80+yr",80,33530,378.765284819565,"TESSy COVID-19"
"Cyprus","CY","2021-17","80+yr",69,33530,444.378168804056,"TESSy COVID-19"
"Cyprus","CY","2021-18","80+yr",45,33530,339.994035192365,"TESSy COVID-19"
"Cyprus","CY","2021-19","80+yr",24,33530,205.785863405905,"TESSy COVID-19"
"Cyprus","CY","2021-20","80+yr",12,33530,107.366537429168,"TESSy COVID-19"
"Cyprus","CY","2021-21","80+yr",2,33530,41.7536534446764,"TESSy COVID-19"
"Cyprus","CY","2021-22","80+yr",4,33530,17.8944229048613,"TESSy COVID-19"
"Cyprus","CY","2021-23","80+yr",2,33530,17.8944229048613,"TESSy COVID-19"
"Cyprus","CY","2021-24","80+yr",7,33530,26.841634357292,"TESSy COVID-19"
"Cyprus","CY","2021-25","80+yr",5,33530,35.7888458097226,"TESSy COVID-19"
"Cyprus","CY","2021-26","80+yr",11,33530,47.7184610796302,"TESSy COVID-19"
"Cyprus","CY","2021-27","80+yr",32,33530,128.243364151506,"TESSy COVID-19"
"Cyprus","CY","2021-28","80+yr",55,33530,259.469132120489,"TESSy COVID-19"
"Cyprus","CY","2021-29","80+yr",78,33530,396.659707724426,"TESSy COVID-19"
"Cyprus","CY","2021-30","80+yr",71,33530,444.378168804056,"TESSy COVID-19"
"Cyprus","CY","2021-31","80+yr",62,33530,396.659707724426,"TESSy COVID-19"
"Cyprus","CY","2021-32","80+yr",27,33530,265.433939755443,"TESSy COVID-19"
"Cyprus","CY","2021-33","80+yr",46,33530,217.715478675813,"TESSy COVID-19"
"Cyprus","CY","2021-34","80+yr",26,33530,214.733074858336,"TESSy COVID-19"
"Cyprus","CY","2021-35","80+yr",20,33530,137.190575603937,"TESSy COVID-19"
"Cyprus","CY","2021-36","80+yr",33,33530,158.067402326275,"TESSy COVID-19"
"Cyprus","CY","2021-37","80+yr",9,33530,125.260960334029,"TESSy COVID-19"
"Cyprus","CY","2021-38","80+yr",9,33530,53.683268714584,"TESSy COVID-19"
"Cyprus","CY","2021-39","80+yr",3,33530,35.7888458097226,"TESSy COVID-19"
"Cyprus","CY","2021-40","80+yr",12,33530,44.7360572621533,"TESSy COVID-19"
"Cyprus","CY","2021-41","80+yr",12,33530,71.5776916194453,"TESSy COVID-19"
"Cyprus","CY","2021-42","80+yr",8,33530,59.6480763495377,"TESSy COVID-19"
"Cyprus","CY","2021-43","80+yr",8,33530,47.7184610796302,"TESSy COVID-19"
"Cyprus","CY","2021-44","80+yr",17,33530,74.5600954369222,"TESSy COVID-19"
"Cyprus","CY","2021-45","80+yr",10,33530,80.5249030718759,"TESSy COVID-19"
"Cyprus","CY","2021-46","80+yr",19,33530,86.4897107068297,"TESSy COVID-19"
"Czechia","CZ","2020-01","<15yr",0,1710202,NA,"TESSy COVID-19"
"Czechia","CZ","2020-02","<15yr",0,1710202,0,"TESSy COVID-19"
"Czechia","CZ","2020-03","<15yr",0,1710202,0,"TESSy COVID-19"
"Czechia","CZ","2020-04","<15yr",0,1710202,0,"TESSy COVID-19"
"Czechia","CZ","2020-05","<15yr",0,1710202,0,"TESSy COVID-19"
"Czechia","CZ","2020-06","<15yr",0,1710202,0,"TESSy COVID-19"
"Czechia","CZ","2020-07","<15yr",0,1710202,0,"TESSy COVID-19"
"Czechia","CZ","2020-08","<15yr",0,1710202,0,"TESSy COVID-19"
"Czechia","CZ","2020-09","<15yr",0,1710202,0,"TESSy COVID-19"
"Czechia","CZ","2020-10","<15yr",2,1710202,0.116945249742428,"TESSy COVID-19"
"Czechia","CZ","2020-11","<15yr",25,1710202,1.57876087152278,"TESSy COVID-19"
